file_path,split_group,class,prefix
../data/raw\train\angry\Training_19437515.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19503940.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_1951293.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19521391.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19565840.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19568389.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19573652.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19578975.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19595003.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19605770.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19633287.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19643622.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19662644.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19726930.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19756127.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19760225.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19778378.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19843851.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19848415.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19855344.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19874064.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19879369.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19903870.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19917862.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_19970288.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20006314.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20030076.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20058735.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20106254.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20132403.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20186507.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20261252.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20262264.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20272265.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20311288.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20317679.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20325245.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20326127.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20343576.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20376505.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20388702.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20398356.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20436888.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20445632.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20463939.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20501161.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20531010.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20556787.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20614593.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20614662.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20628210.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20628939.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20643666.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20650406.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20661113.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20666200.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20682032.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20688095.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20735338.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20748658.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20807662.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20815081.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2081591.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20822105.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20825412.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20835143.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20841954.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20870568.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20916121.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20940258.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20946656.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20952119.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20968527.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2097603.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_20990451.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21002745.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21023543.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21078661.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21096846.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21111744.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21134448.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_211850.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21220561.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21220586.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2126195.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21282633.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21354738.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21398238.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21429456.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21450179.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21475578.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21477157.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21536509.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21562334.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21574245.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21575060.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21576940.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21597213.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21623038.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2163965.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21651222.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21706252.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21713736.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21731792.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21745537.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21797426.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21802873.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21816646.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2185049.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21868258.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21931435.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21945057.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21960342.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_21996602.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22007903.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22036377.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22039397.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22041473.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22067086.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22070624.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22083557.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22168288.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22193935.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22225769.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22238469.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22255187.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22269387.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22321432.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22357760.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22384775.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22394449.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22407840.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22417394.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2242737.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2245342.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22484444.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22487256.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22505433.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22547261.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22571639.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22589544.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22607108.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2261453.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22662478.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22683743.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2269690.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22745962.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22753838.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22757878.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22786311.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22825924.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22833016.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22855971.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22880710.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22890433.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_22892509.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23065708.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23079807.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23087152.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23143124.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23150659.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23159017.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23166676.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23170842.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23189533.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23194876.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2323777.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23240301.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23242376.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23272363.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23274253.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23296946.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23314296.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23372466.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23380555.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_233976.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23412616.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23447931.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23467824.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23487884.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23492125.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23497778.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23519436.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23539303.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23567201.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23585159.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23625584.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23630570.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23633484.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23689020.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23734703.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23736738.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2374009.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23781912.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23785053.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23801875.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23827654.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23853526.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23854394.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23864364.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23900654.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_23944618.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2395249.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24035711.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24044171.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24047186.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24061789.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24210427.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24212027.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24218021.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24236148.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24301976.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24306297.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24314794.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24372639.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24409466.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24419294.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24422889.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24439859.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24503186.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24511742.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24522911.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24539523.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24553032.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24567425.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2461109.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24625492.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24637963.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24639076.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2467883.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24687742.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24737960.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24759868.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_247656.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24800797.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24825200.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24890384.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24917234.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24935028.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24963813.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_2496501.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_24978929.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25059339.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25123087.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25127621.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25131560.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25188983.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25282295.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25283800.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25291602.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25353266.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25376117.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25381827.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25412694.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25440354.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25463356.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25465383.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25475703.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25510140.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25576729.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25593834.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25593873.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_25605469.jpg,TRAIN,angry,Training_
../data/raw\train\angry\Training_256301.jpg,TRAIN,angry,Training_
