group_id,method,file_path,split_group,class
md5_62,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_4309137.jpg,TRAIN,angry
md5_62,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_65039115.jpg,TRAIN,angry
md5_62,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_98000381.jpg,TRAIN,angry
md5_62,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_35759444.jpg,TEST,angry
md5_62,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_88815839.jpg,TEST,angry
md5_63,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_34028103.jpg,TRAIN,angry
md5_63,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_92251238.jpg,TRAIN,angry
md5_64,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_34552029.jpg,TRAIN,angry
md5_64,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_78538653.jpg,TRAIN,angry
md5_65,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_34843502.jpg,TRAIN,angry
md5_65,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_94398991.jpg,VAL,angry
md5_66,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_34917726.jpg,TRAIN,angry
md5_66,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_43392021.jpg,TRAIN,angry
md5_67,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_34978535.jpg,TRAIN,angry
md5_67,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_64773483.jpg,TRAIN,angry
md5_68,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_35197279.jpg,TRAIN,angry
md5_68,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_91502575.jpg,VAL,angry
md5_69,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_35899521.jpg,TRAIN,angry
md5_69,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_80209767.jpg,TRAIN,angry
md5_70,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_36229083.jpg,TRAIN,angry
md5_70,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_69764678.jpg,TRAIN,angry
md5_71,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_36395815.jpg,TRAIN,angry
md5_71,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_62277373.jpg,VAL,angry
md5_72,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_36802920.jpg,TRAIN,angry
md5_72,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_33746988.jpg,TEST,angry
md5_73,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_37054665.jpg,TRAIN,angry
md5_73,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_37957889.jpg,TRAIN,angry
md5_73,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_38098990.jpg,TRAIN,angry
md5_73,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_59851309.jpg,TRAIN,angry
md5_73,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_83776336.jpg,TRAIN,angry
md5_73,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_63127439.jpg,TEST,angry
md5_74,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_37480357.jpg,TRAIN,angry
md5_74,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_86560742.jpg,TRAIN,angry
md5_75,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_39394836.jpg,TRAIN,angry
md5_75,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_57904554.jpg,TRAIN,angry
md5_75,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_61879181.jpg,TRAIN,angry
md5_75,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_98328519.jpg,TRAIN,angry
md5_76,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_39549147.jpg,TRAIN,angry
md5_76,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_72809685.jpg,TRAIN,angry
md5_76,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_88620554.jpg,TRAIN,angry
md5_76,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_61043821.jpg,TEST,angry
md5_76,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_66950868.jpg,VAL,angry
md5_77,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_397587.jpg,TRAIN,angry
md5_77,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_64793914.jpg,TRAIN,angry
md5_77,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_18087247.jpg,VAL,angry
md5_78,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_39767783.jpg,TRAIN,angry
md5_78,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_87008999.jpg,TRAIN,angry
md5_79,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_40192268.jpg,TRAIN,angry
md5_79,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_95575116.jpg,TRAIN,angry
md5_80,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_41634629.jpg,TRAIN,angry
md5_80,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\fear\Training_71042019.jpg,TRAIN,fear
md5_81,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_41791166.jpg,TRAIN,angry
md5_81,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_66396219.jpg,TRAIN,angry
md5_81,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_88522074.jpg,TRAIN,angry
md5_82,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_43519334.jpg,TRAIN,angry
md5_82,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_70392303.jpg,TRAIN,angry
md5_83,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_44272003.jpg,TRAIN,angry
md5_83,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_14433751.jpg,TEST,angry
md5_84,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_44695606.jpg,TRAIN,angry
md5_84,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_96309473.jpg,TRAIN,angry
md5_85,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_45883405.jpg,TRAIN,angry
md5_85,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_79878112.jpg,TRAIN,angry
md5_86,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_46026126.jpg,TRAIN,angry
md5_86,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_7588358.jpg,TEST,angry
md5_87,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_47220126.jpg,TRAIN,angry
md5_87,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_61905254.jpg,TRAIN,angry
md5_88,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_47841216.jpg,TRAIN,angry
md5_88,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_80033550.jpg,TRAIN,angry
md5_89,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_49395862.jpg,TRAIN,angry
md5_89,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_50057556.jpg,TEST,angry
md5_90,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_5016510.jpg,TRAIN,angry
md5_90,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_78773861.jpg,TRAIN,angry
md5_91,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_50329937.jpg,TRAIN,angry
md5_91,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_95609579.jpg,TRAIN,angry
md5_92,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_51155395.jpg,TRAIN,angry
md5_92,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_87317174.jpg,TRAIN,angry
md5_93,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_51191080.jpg,TRAIN,angry
md5_93,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_88679295.jpg,TRAIN,angry
md5_94,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_52193451.jpg,TRAIN,angry
md5_94,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_56677459.jpg,TRAIN,angry
md5_94,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_87724897.jpg,VAL,angry
md5_95,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_5266938.jpg,TRAIN,angry
md5_95,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\neutral\Training_6666393.jpg,TRAIN,neutral
md5_96,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_53661557.jpg,TRAIN,angry
md5_96,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_95178171.jpg,TEST,angry
md5_97,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_53843639.jpg,TRAIN,angry
md5_97,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_69776954.jpg,TRAIN,angry
md5_98,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_5403082.jpg,TRAIN,angry
md5_98,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_74177577.jpg,TRAIN,angry
md5_99,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_54195589.jpg,TRAIN,angry
md5_99,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_85348715.jpg,TRAIN,angry
md5_100,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_55191373.jpg,TRAIN,angry
md5_100,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_74978516.jpg,TRAIN,angry
md5_101,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_5561500.jpg,TRAIN,angry
md5_101,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_94904202.jpg,TRAIN,angry
md5_102,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_55773425.jpg,TRAIN,angry
md5_102,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_61705108.jpg,TRAIN,angry
md5_103,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_58059734.jpg,TRAIN,angry
md5_103,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_98810281.jpg,TEST,angry
md5_104,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_58154605.jpg,TRAIN,angry
md5_104,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_48232878.jpg,VAL,angry
md5_105,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_58952832.jpg,TRAIN,angry
md5_105,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_90840781.jpg,TRAIN,angry
md5_106,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_5927658.jpg,TRAIN,angry
md5_106,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_99046911.jpg,TRAIN,angry
md5_107,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_59410566.jpg,TRAIN,angry
md5_107,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\fear\Training_18757160.jpg,TRAIN,fear
md5_108,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_63066656.jpg,TRAIN,angry
md5_108,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_80100764.jpg,TRAIN,angry
md5_109,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_64909824.jpg,TRAIN,angry
md5_109,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_7535030.jpg,TRAIN,angry
md5_109,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_77446000.jpg,TEST,angry
md5_109,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_99901650.jpg,TEST,angry
md5_110,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_66405499.jpg,TRAIN,angry
md5_110,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_86515936.jpg,TRAIN,angry
md5_111,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_66823441.jpg,TRAIN,angry
md5_111,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_94450199.jpg,TRAIN,angry
md5_112,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_67119079.jpg,TRAIN,angry
md5_112,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_78810808.jpg,VAL,angry
md5_113,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_67213645.jpg,TRAIN,angry
md5_113,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_16801148.jpg,TRAIN,surprise
md5_113,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_33954174.jpg,TRAIN,surprise
md5_114,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_67671985.jpg,TRAIN,angry
md5_114,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_92439792.jpg,TRAIN,angry
md5_115,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_70313637.jpg,TRAIN,angry
md5_115,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_87767900.jpg,TEST,angry
md5_116,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_70624216.jpg,TRAIN,angry
md5_116,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_97944612.jpg,TRAIN,angry
md5_117,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_70731802.jpg,TRAIN,angry
md5_117,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\neutral\Training_85804759.jpg,TRAIN,neutral
md5_118,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_71064297.jpg,TRAIN,angry
md5_118,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_8365769.jpg,TRAIN,angry
md5_119,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_71282551.jpg,TRAIN,angry
md5_119,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\sad\Training_34443905.jpg,TRAIN,sad
md5_120,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_71646870.jpg,TRAIN,angry
md5_120,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\sad\Training_93190350.jpg,TRAIN,sad
md5_120,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\sad\Training_95029336.jpg,TRAIN,sad
md5_121,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_71721732.jpg,TRAIN,angry
md5_121,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_51044199.jpg,VAL,angry
md5_122,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_7193527.jpg,TRAIN,angry
md5_122,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_91086491.jpg,TRAIN,angry
md5_122,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\fear\PrivateTest_63034657.jpg,TEST,fear
md5_123,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_72829395.jpg,TRAIN,angry
md5_123,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_43530807.jpg,TEST,angry
md5_124,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_7326263.jpg,TRAIN,angry
md5_124,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_85612899.jpg,TRAIN,angry
md5_125,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_73355488.jpg,TRAIN,angry
md5_125,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_17986076.jpg,VAL,angry
md5_126,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_74036018.jpg,TRAIN,angry
md5_126,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_78177565.jpg,TRAIN,angry
md5_127,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_75624538.jpg,TRAIN,angry
md5_127,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_4822332.jpg,VAL,angry
md5_128,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_7712259.jpg,TRAIN,angry
md5_128,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_42117104.jpg,TEST,angry
md5_129,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_77407481.jpg,TRAIN,angry
md5_129,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PrivateTest_44437242.jpg,TEST,angry
md5_130,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_78379622.jpg,TRAIN,angry
md5_130,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_49302808.jpg,VAL,angry
md5_131,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_78541400.jpg,TRAIN,angry
md5_131,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_86057465.jpg,TRAIN,angry
md5_131,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_9101461.jpg,TRAIN,angry
md5_132,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_79786106.jpg,TRAIN,angry
md5_132,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_91865442.jpg,TRAIN,angry
md5_133,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_803556.jpg,TRAIN,angry
md5_133,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_67411006.jpg,VAL,angry
md5_134,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_81089879.jpg,TRAIN,angry
md5_134,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\angry\PublicTest_939823.jpg,VAL,angry
md5_135,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_81736376.jpg,TRAIN,angry
md5_135,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\sad\Training_86070061.jpg,TRAIN,sad
md5_136,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_84493769.jpg,TRAIN,angry
md5_136,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_91034450.jpg,TRAIN,angry
md5_137,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_85733649.jpg,TRAIN,angry
md5_137,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_98524402.jpg,TRAIN,angry
md5_138,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_86257625.jpg,TRAIN,angry
md5_138,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_964885.jpg,TRAIN,angry
md5_139,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_88870053.jpg,TRAIN,angry
md5_139,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_91344014.jpg,TRAIN,angry
md5_140,md5,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\angry\Training_90326018.jpg,TRAIN,angry
